timestamp;machine_id;shift;production_pieces;good_pieces;scrap_pieces;power_kW;run_time_h;energy_kWh;Desperdicio_kWh;Ef_Prod;Ef_Energ;Status;Custo_Total_R$;Custo_Desperdicio_R$;Dinheiro_Util_R$;cluster
2025-03-05 00:00:00;INJ-02;Noite;887;842;45;27,81;0,9;24,97;7,586;0,9492671927846674;0,6961954345214256;Crítico;16,2305;4,9309;11,299599999999998;0
2025-03-05 00:00:00;INJ-03;Noite;925;858;67;26,32;0,96;25,256;8,026;0,9275675675675675;0,6822141273360786;Crítico;16,4164;5,2169;11,1995;2
2025-03-05 00:00:00;INJ-04;Noite;482;422;60;26,36;0,68;17,799;13,371;0,8755186721991701;0,2487780212371481;Crítico;11,56935;8,69115;2,8781999999999996;0
2025-03-05 00:00:00;INJ-05;Noite;525;459;66;28,79;0,66;19,066;13,699;0,8742857142857143;0,28149585649847897;Crítico;12,3929;8,90435;3,4885499999999983;0
2025-03-05 01:00:00;INJ-01;Noite;785;736;49;28,49;0,87;24,767;9,966;0,9375796178343949;0,5976097226147696;Crítico;16,09855;6,4779;9,62065;0
2025-03-05 01:00:00;INJ-02;Noite;790;732;58;27,16;0,89;24,234;9,731;0,9265822784810127;0,5984567137080136;Crítico;15,752100000000002;6,32515;9,426950000000001;0
2025-03-05 01:00:00;INJ-03;Noite;758;698;60;28,23;0,82;23,236;9,535;0,920844327176781;0,5896453778619384;Crítico;15,1034;6,19775;8,905650000000001;0
2025-03-05 01:00:00;INJ-04;Noite;681;617;64;23,54;0,78;18,375;7,116;0,9060205580029369;0,6127346938775511;Crítico;11,94375;4,6254;7,31835;0
2025-03-05 01:00:00;INJ-05;Noite;684;620;64;25,07;0,77;19,285;8,033;0,9064327485380117;0,5834586466165415;Crítico;12,535250000000001;5,22145;7,313800000000001;0
2025-03-05 02:00:00;INJ-01;Noite;906;826;80;28,51;1,0;28,462;12,552;0,9116997792494481;0,5589909352821305;Crítico;18,5003;8,1588;10,3415;2
2025-03-05 02:00:00;INJ-02;Noite;833;763;70;27,88;0,97;27,083;12,345;0,9159663865546218;0,5441790052800649;Crítico;17,60395;8,02425;9,5797;2
2025-03-05 02:00:00;INJ-03;Noite;748;703;45;26,93;0,8;21,616;7,346;0,9398395721925134;0,660159141376758;Crítico;14,0504;4,774900000000001;9,2755;0
2025-03-05 02:00:00;INJ-04;Noite;774;648;126;24,92;0,82;20,494;9,241;0,8372093023255814;0,5490875378159461;Crítico;13,3211;6,00665;7,31445;2
2025-03-05 02:00:00;INJ-05;Noite;706;569;137;26,62;0,7;18,66;9,894;0,8059490084985835;0,46977491961414786;Crítico;12,129000000000001;6,431100000000001;5,697900000000001;2
2025-03-05 03:00:00;INJ-01;Noite;936;858;78;26,49;0,84;22,238;5,03;0,9166666666666666;0,7738105944779207;Alerta;14,4547;3,2695000000000003;11,1852;2
2025-03-05 03:00:00;INJ-02;Noite;834;758;76;25,28;0,8;20,25;5,235;0,9088729016786571;0,7414814814814814;Crítico;13,1625;3,40275;9,75975;2
2025-03-05 03:00:00;INJ-03;Noite;674;615;59;25,93;0,89;23,017;12,35;0,9124629080118695;0,4634400660381457;Crítico;14,96105;8,0275;6,93355;0
2025-03-05 03:00:00;INJ-04;Noite;584;489;95;25,93;0,77;19,876;14,008;0,8373287671232876;0,2952304286576777;Crítico;12,919400000000001;9,1052;3,8142000000000014;2
2025-03-05 03:00:00;INJ-05;Noite;711;678;33;27,0;0,93;25,098;11,818;0,9535864978902954;0,5291258267591044;Crítico;16,3137;7,6817;8,632000000000001;1
2025-03-05 04:00:00;INJ-01;Noite;765;697;68;28,83;0,9;25,979;12,723;0,9111111111111111;0,5102582855383193;Crítico;16,88635;8,269950000000001;8,616399999999999;2
2025-03-05 04:00:00;INJ-02;Noite;863;807;56;28,73;0,86;24,696;8,384;0,9351100811123986;0,6605118237771299;Crítico;16,052400000000002;5,4496;10,602800000000002;0
2025-03-05 04:00:00;INJ-03;Noite;909;846;63;26,68;0,8;21,385;4,107;0,9306930693069307;0,8079494973111995;Alerta;13,900250000000002;2,66955;11,230700000000002;0
2025-03-05 04:00:00;INJ-04;Noite;518;482;36;29,57;0,74;21,879;15,689;0,9305019305019305;0,2829196946844006;Crítico;14,221350000000001;10,19785;4,0235;1
2025-03-05 04:00:00;INJ-05;Noite;857;784;73;22,86;0,9;20,61;4,942;0,9148191365227538;0,760213488597768;Alerta;13,3965;3,2123000000000004;10,184199999999999;2
2025-03-05 05:00:00;INJ-01;Noite;745;708;37;26,69;0,91;24,262;9,843;0,9503355704697987;0,5943038496414146;Crítico;15,7703;6,39795;9,37235;1
2025-03-05 05:00:00;INJ-02;Noite;772;741;31;30,95;0,78;24,296;8,872;0,9598445595854922;0,6348370102074415;Crítico;15,7924;5,7668;10,0256;1
2025-03-05 05:00:00;INJ-03;Noite;842;779;63;29,09;0,87;25,371;9,941;0,9251781472684085;0,6081746876354892;Crítico;16,49115;6,461650000000001;10,0295;0
2025-03-05 05:00:00;INJ-04;Noite;668;641;27;25,41;1,0;25,358;13,426;0,9595808383233533;0,47054184083918293;Crítico;16,4827;8,7269;7,755800000000001;1
2025-03-05 05:00:00;INJ-05;Noite;786;752;34;27,54;0,84;23,073;7,427;0,9567430025445293;0,678108611797339;Crítico;14,99745;4,82755;10,169900000000002;1
2025-03-05 06:00:00;INJ-01;Manhã;714;669;45;22,57;0,93;20,992;7,918;0,9369747899159664;0,6228086890243902;Crítico;13,644800000000002;5,1467;8,4981;0
2025-03-05 06:00:00;INJ-02;Manhã;892;868;24;22,73;0,82;18,632;0,451;0,9730941704035875;0,9757943323314727;Eficiente;12,110800000000001;0,29315;11,81765;1
2025-03-05 06:00:00;INJ-03;Manhã;1026;981;45;20,53;0,77;15,755;0,622;0,956140350877193;0,9605204696921612;Eficiente;10,24075;0,4043;9,836450000000001;0
2025-03-05 06:00:00;INJ-04;Manhã;763;729;34;22,61;0,79;17,771;2,446;0,9554390563564875;0,8623600247594395;Alerta;11,551150000000002;1,5899;9,961250000000001;1
2025-03-05 06:00:00;INJ-05;Manhã;776;750;26;21,13;0,83;17,473;1,5;0,9664948453608248;0,9141532650374864;Eficiente;11,35745;0,9750000000000001;10,38245;1
2025-03-05 07:00:00;INJ-01;Manhã;1044;1013;31;18,25;0,86;15,703;0,42;0,9703065134099617;0,9732535184359676;Eficiente;10,206949999999999;0,273;9,93395;1
2025-03-05 07:00:00;INJ-02;Manhã;883;845;38;25,09;0,9;22,679;4,967;0,956964892412231;0,780986815997178;Alerta;14,741349999999999;3,22855;11,512799999999999;1
2025-03-05 07:00:00;INJ-03;Manhã;882;830;52;21,22;0,98;20,885;3,733;0,9410430839002267;0,8212592769930572;Alerta;13,575250000000002;2,42645;11,148800000000001;0
2025-03-05 07:00:00;INJ-04;Manhã;772;746;26;20,28;0,86;17,39;1,505;0,966321243523316;0,91345600920069;Eficiente;11,303500000000001;0,97825;10,325250000000002;1
2025-03-05 07:00:00;INJ-05;Manhã;870;817;53;23,85;0,89;21,296;4,49;0,9390804597701149;0,7891622839969947;Alerta;13,8424;2,9185000000000003;10,9239;0
2025-03-05 08:00:00;INJ-01;Manhã;934;878;56;24,71;0,87;21,404;3,243;0,9400428265524625;0,848486264249673;Alerta;13,912600000000001;2,10795;11,80465;0
2025-03-05 08:00:00;INJ-02;Manhã;900;845;55;26,13;0,94;24,676;7,443;0,9388888888888889;0,6983708866915221;Crítico;16,0394;4,83795;11,201450000000001;0
2025-03-05 08:00:00;INJ-03;Manhã;896;853;43;22,79;0,92;20,898;3,035;0,9520089285714286;0,8547707914632979;Alerta;13,5837;1,9727500000000002;11,61095;0
2025-03-05 08:00:00;INJ-04;Manhã;840;791;49;22,88;0,9;20,618;4,298;0,9416666666666667;0,7915413716170336;Alerta;13,4017;2,7937000000000003;10,608;0
2025-03-05 08:00:00;INJ-05;Manhã;774;743;31;22,36;0,97;21,624;6,057;0,9599483204134367;0,7198945615982242;Crítico;14,0556;3,9370500000000006;10,118549999999999;1
2025-03-05 09:00:00;INJ-01;Manhã;835;781;54;26,08;0,91;23,75;7,95;0,9353293413173652;0,6652631578947368;Crítico;15,4375;5,1675;10,27;0
2025-03-05 09:00:00;INJ-02;Manhã;1022;973;49;24,22;0,93;22,46;2,023;0,952054794520548;0,9099287622439893;Eficiente;14,599;1,31495;13,28405;0
2025-03-05 09:00:00;INJ-03;Manhã;785;749;36;24,16;0,82;19,831;4,172;0,954140127388535;0,7896223085068832;Alerta;12,89015;2,7117999999999998;10,17835;1
2025-03-05 09:00:00;INJ-04;Manhã;768;744;24;22,93;0,85;19,52;3,701;0,96875;0,8103995901639345;Alerta;12,688;2,40565;10,282350000000001;1
2025-03-05 09:00:00;INJ-05;Manhã;816;786;30;26,3;0,95;25,078;8,616;0,9632352941176471;0,6564319323710025;Crítico;16,3007;5,6004;10,700299999999999;1
2025-03-05 10:00:00;INJ-01;Manhã;864;838;26;20,57;0,84;17,236;0,467;0,9699074074074074;0,9729055465305175;Eficiente;11,2034;0,30355000000000004;10,89985;1
2025-03-05 10:00:00;INJ-02;Manhã;927;892;35;24,92;0,78;19,517;0,663;0,9622437971952535;0,9660296152072552;Eficiente;12,68605;0,43095000000000006;12,2551;1
2025-03-05 10:00:00;INJ-03;Manhã;981;958;23;22,29;0,94;20,876;0,441;0,9765545361875637;0,9788752634604331;Eficiente;13,569400000000002;0,28665;13,282750000000002;1
2025-03-05 10:00:00;INJ-04;Manhã;811;771;40;22,92;0,79;18,203;2,049;0,9506781750924784;0,8874361369005109;Alerta;11,83195;1,33185;10,500100000000002;1
2025-03-05 10:00:00;INJ-05;Manhã;723;681;42;20,7;1,0;20,597;7,026;0,941908713692946;0,6588823615089576;Crítico;13,388050000000002;4,5669;8,821150000000001;0
2025-03-05 11:00:00;INJ-01;Manhã;843;811;32;24,36;0,96;23,377;6,334;0,9620403321470937;0,7290499208623862;Crítico;15,19505;4,1171;11,077950000000001;1
2025-03-05 11:00:00;INJ-02;Manhã;836;803;33;19,26;0,81;15,578;0,553;0,9605263157894737;0,9645012196687637;Eficiente;10,1257;0,35945000000000005;9,76625;1
2025-03-05 11:00:00;INJ-03;Manhã;774;738;36;21,69;0,9;19,601;4,186;0,9534883720930233;0,7864394673741135;Alerta;12,74065;2,7209;10,01975;1
2025-03-05 11:00:00;INJ-04;Manhã;784;744;40;22,81;0,97;22,115;6,762;0,9489795918367347;0,6942346823423016;Crítico;14,374749999999999;4,3953;9,97945;1
2025-03-05 11:00:00;INJ-05;Manhã;754;738;16;21,9;0,85;18,614;2,733;0,9787798408488063;0,8531750295476523;Alerta;12,099100000000002;1,77645;10,322650000000001;1
2025-03-05 12:00:00;INJ-01;Manhã;876;854;22;20,32;0,85;17,227;0,389;0,9748858447488584;0,9774191675857665;Eficiente;11,197550000000001;0,25285;10,944700000000001;1
2025-03-05 12:00:00;INJ-02;Manhã;984;955;29;22,84;0,94;21,444;1,003;0,9705284552845529;0,9532270098862152;Eficiente;13,9386;0,6519499999999999;13,28665;1
2025-03-05 12:00:00;INJ-03;Manhã;809;757;52;23,23;0,93;21,69;6,291;0,9357231149567367;0,7099585062240663;Crítico;14,098500000000001;4,08915;10,009350000000001;0
2025-03-05 12:00:00;INJ-04;Manhã;885;831;54;19,07;0,93;17,791;0,977;0,9389830508474576;0,9450845933337081;Eficiente;11,564150000000001;0,63505;10,929100000000002;0
2025-03-05 12:00:00;INJ-05;Manhã;747;699;48;23,89;0,77;18,454;4,176;0,9357429718875502;0,7737075972688848;Alerta;11,9951;2,7144000000000004;9,2807;0
2025-03-05 13:00:00;INJ-01;Manhã;710;668;42;28,17;0,85;23,917;11,068;0,9408450704225352;0,5372329305514907;Crítico;15,546050000000001;7,1942;8,35185;0
2025-03-05 13:00:00;INJ-02;Manhã;863;837;26;24,21;0,96;23,196;5,411;0,9698725376593279;0,7667270219003277;Alerta;15,0774;3,51715;11,56025;1
2025-03-05 13:00:00;INJ-03;Manhã;755;727;28;22,96;0,82;18,852;3,487;0,9629139072847682;0,8150328877572671;Alerta;12,2538;2,26655;9,98725;1
2025-03-05 13:00:00;INJ-04;Manhã;798;773;25;22,68;0,98;22,273;5,895;0,968671679197995;0,735329771472186;Crítico;14,477450000000001;3,83175;10,645700000000001;1
2025-03-05 13:00:00;INJ-05;Manhã;824;799;25;26,98;0,98;26,503;9,649;0,9696601941747572;0,6359280081500207;Crítico;17,226950000000002;6,27185;10,955100000000002;1
2025-03-05 14:00:00;INJ-01;Tarde;772;717;55;25,94;0,87;22,687;8,368;0,9287564766839378;0,6311544056067351;Crítico;14,746550000000001;5,4392000000000005;9,30735;0
2025-03-05 14:00:00;INJ-02;Tarde;866;834;32;20,97;0,76;15,886;0,528;0,9630484988452656;0,9667631877124512;Eficiente;10,325899999999999;0,3432;9,9827;1
2025-03-05 14:00:00;INJ-03;Tarde;816;767;49;26,48;0,99;26,294;10,841;0,9399509803921569;0,5877006161101392;Crítico;17,0911;7,04665;10,044450000000001;0
2025-03-05 14:00:00;INJ-04;Tarde;910;847;63;25,82;0,83;21,429;4,13;0,9307692307692308;0,8072705212562415;Alerta;13,928849999999999;2,6845;11,244349999999999;0
2025-03-05 14:00:00;INJ-05;Tarde;729;684;45;20,36;0,86;17,569;3,718;0,9382716049382716;0,7883772553930217;Alerta;11,41985;2,4167;9,00315;0
2025-03-05 15:00:00;INJ-01;Tarde;794;750;44;22,47;0,79;17,741;2,126;0,9445843828715366;0,8801645904965898;Alerta;11,53165;1,3819;10,149750000000001;0
2025-03-05 15:00:00;INJ-02;Tarde;1031;971;60;28,05;0,9;25,268;5,229;0,94180407371484;0,7930584138040209;Alerta;16,424200000000003;3,3988500000000004;13,025350000000003;0
2025-03-05 15:00:00;INJ-03;Tarde;850;829;21;23,03;0,85;19,523;1,719;0,9752941176470589;0,9119500076832454;Eficiente;12,68995;1,11735;11,5726;1
2025-03-05 15:00:00;INJ-04;Tarde;730;712;18;23,17;0,86;19,965;4,984;0,9753424657534246;0,7503631354871024;Alerta;12,97725;3,2396000000000003;9,737649999999999;1
2025-03-05 15:00:00;INJ-05;Tarde;792;745;47;19,18;0,9;17,326;1,861;0,9406565656565656;0,8925891723421447;Alerta;11,2619;1,2096500000000001;10,05225;0
2025-03-05 16:00:00;INJ-01;Tarde;929;899;30;25,88;0,87;22,493;3,369;0,9677072120559742;0,8502200684657448;Alerta;14,62045;2,1898500000000003;12,4306;1
2025-03-05 16:00:00;INJ-02;Tarde;889;849;40;30,41;0,99;30,212;12,757;0,9550056242969629;0,5777505626903217;Crítico;19,637800000000002;8,29205;11,345750000000002;1
2025-03-05 16:00:00;INJ-03;Tarde;840;802;38;25,69;0,94;24,12;7,458;0,9547619047619048;0,6907960199004974;Crítico;15,678;4,847700000000001;10,830300000000001;1
2025-03-05 16:00:00;INJ-04;Tarde;817;771;46;23,64;0,85;20,107;4,164;0,9436964504283966;0,7929079425075845;Alerta;13,06955;2,7066;10,36295;0
2025-03-05 16:00:00;INJ-05;Tarde;831;779;52;23,95;0,87;20,887;4,925;0,937424789410349;0,7642074017331355;Alerta;13,576550000000001;3,20125;10,375300000000001;0
2025-03-05 17:00:00;INJ-01;Tarde;892;868;24;23,4;0,99;23,244;4,711;0,9730941704035875;0,7973240406126312;Alerta;15,108600000000001;3,0621500000000004;12,04645;1
2025-03-05 17:00:00;INJ-02;Tarde;859;817;42;25,38;0,78;19,801;2,698;0,9511059371362048;0,8637442553406394;Alerta;12,87065;1,7537;11,11695;0
2025-03-05 17:00:00;INJ-03;Tarde;827;777;50;28,84;0,82;23,733;7,93;0,939540507859734;0,6658660936249106;Crítico;15,42645;5,1545;10,27195;0
2025-03-05 17:00:00;INJ-04;Tarde;838;778;60;25,9;0,76;19,759;3,916;0,9284009546539379;0,8018118325826206;Alerta;12,843350000000001;2,5454;10,29795;0
2025-03-05 17:00:00;INJ-05;Tarde;745;712;33;24,9;0,86;21,416;6,67;0,9557046979865772;0,6885506163615989;Crítico;13,9204;4,3355;9,584900000000001;1
2025-03-05 18:00:00;INJ-01;Tarde;839;801;38;25,09;0,91;22,922;6,234;0,9547079856972587;0,7280342029491318;Crítico;14,8993;4,0521;10,8472;1
2025-03-05 18:00:00;INJ-02;Tarde;933;889;44;23,25;0,96;22,427;3,821;0,9528403001071811;0,8296250055736389;Alerta;14,57755;2,4836500000000004;12,0939;0
2025-03-05 18:00:00;INJ-03;Tarde;865;806;59;22,98;0,94;21,494;5,081;0,9317919075144508;0,7636084488694519;Alerta;13,9711;3,3026500000000003;10,66845;0
2025-03-05 18:00:00;INJ-04;Tarde;697;677;20;22,55;0,79;17,715;3,842;0,9713055954088953;0,7831216483206322;Alerta;11,514750000000001;2,4973;9,01745;1
2025-03-05 18:00:00;INJ-05;Tarde;752;700;52;20,74;0,88;18,328;4,069;0,9308510638297872;0,7779899607158446;Alerta;11,9132;2,64485;9,26835;0
2025-03-05 19:00:00;INJ-01;Tarde;804;747;57;26,9;0,95;25,428;10,616;0,9291044776119403;0,5825074720780243;Crítico;16,528200000000002;6,9004;9,6278;0
2025-03-05 19:00:00;INJ-02;Tarde;877;855;22;26,37;0,79;20,713;2,371;0,9749144811858609;0,8855308260512722;Alerta;13,463450000000002;1,54115;11,922300000000002;1
2025-03-05 19:00:00;INJ-03;Tarde;588;547;41;23,99;0,88;21,022;12,351;0,9302721088435374;0,4124726477024069;Crítico;13,664299999999999;8,02815;5,636149999999999;0
2025-03-05 19:00:00;INJ-04;Tarde;829;805;24;23,66;0,79;18,725;1,503;0,971049457177322;0,9197329773030708;Eficiente;12,17125;0,97695;11,1943;1
2025-03-05 19:00:00;INJ-05;Tarde;621;578;43;22,11;0,76;16,707;6,325;0,9307568438003221;0,6214161728616747;Crítico;10,85955;4,11125;6,7483;0
2025-03-05 20:00:00;INJ-01;Tarde;836;789;47;22,23;0,89;19,792;3,435;0,94377990430622;0,8264450282942604;Alerta;12,8648;2,2327500000000002;10,63205;0
2025-03-05 20:00:00;INJ-02;Tarde;884;838;46;26,06;0,89;23,267;5,921;0,9479638009049773;0,7455194051661151;Crítico;15,12355;3,84865;11,274899999999999;0
2025-03-05 20:00:00;INJ-03;Tarde;815;770;45;22,8;0,99;22,495;6,673;0,9447852760736196;0,7033563014003112;Crítico;14,62175;4,3374500000000005;10,2843;0
2025-03-05 20:00:00;INJ-04;Tarde;875;850;25;23,64;0,83;19,597;1,401;0,9714285714285714;0,9285094657345512;Eficiente;12,738050000000001;0,9106500000000001;11,8274;1
2025-03-05 20:00:00;INJ-05;Tarde;757;722;35;25,95;0,86;22,307;7,351;0,9537648612945839;0,67046218675752;Crítico;14,49955;4,77815;9,7214;1
2025-03-05 21:00:00;INJ-01;Tarde;846;821;25;24,33;0,83;20,286;2,764;0,9704491725768322;0,8637483979098886;Alerta;13,185900000000002;1,7966;11,389300000000002;1
2025-03-05 21:00:00;INJ-02;Tarde;807;782;25;23,32;0,86;20,055;3,41;0,9690210656753407;0,8299675891298928;Alerta;13,03575;2,2165000000000004;10,81925;1
2025-03-05 21:00:00;INJ-03;Tarde;923;877;46;24,37;0,81;19,674;1,262;0,9501625135427952;0,9358544271627529;Eficiente;12,7881;0,8203;11,9678;0
2025-03-05 21:00:00;INJ-04;Tarde;735;691;44;25,93;0,88;22,778;9,008;0,9401360544217687;0,6045306875054878;Crítico;14,8057;5,8552;8,9505;0
2025-03-05 21:00:00;INJ-05;Tarde;822;796;26;22,88;0,89;20,375;3,443;0,9683698296836983;0,8310184049079754;Alerta;13,24375;2,23795;11,0058;1
2025-03-05 22:00:00;INJ-01;Noite;837;778;59;28,02;0,94;26,263;10,813;0,929510155316607;0,5882800898602597;Crítico;17,070950000000003;7,02845;10,042500000000004;0
2025-03-05 22:00:00;INJ-02;Noite;829;769;60;30,74;0,9;27,777;12,668;0,9276236429433052;0,5439392302984484;Crítico;18,05505;8,2342;9,820850000000002;0
2025-03-05 22:00:00;INJ-03;Noite;894;856;38;25,94;0,79;20,538;2,492;0,9574944071588367;0,8786639400136332;Alerta;13,3497;1,6198000000000001;11,7299;1
2025-03-05 22:00:00;INJ-04;Noite;836;794;42;28,84;0,94;27,183;10,944;0,9497607655502392;0,5973954309678844;Crítico;17,66895;7,113600000000001;10,555349999999997;0
2025-03-05 22:00:00;INJ-05;Noite;782;719;63;21,97;0,89;19,618;5,222;0,9194373401534527;0,7338158833724131;Crítico;12,7517;3,3943000000000003;9,357399999999998;0
2025-03-05 23:00:00;INJ-01;Noite;820;789;31;30,95;0,92;28,32;11,926;0,9621951219512195;0,5788841807909604;Crítico;18,408;7,7519;10,656100000000002;1
2025-03-05 23:00:00;INJ-02;Noite;895;853;42;28,13;0,76;21,327;3,462;0,9530726256983241;0,837670558447039;Alerta;13,862550000000002;2,2503;11,612250000000003;0
2025-03-05 23:00:00;INJ-03;Noite;768;737;31;23,26;0,99;23,141;7,768;0,9596354166666666;0,6643187416274146;Crítico;15,041649999999999;5,0492;9,992449999999998;1
2025-03-05 23:00:00;INJ-04;Noite;830;782;48;23,49;0,98;23,096;7,094;0,9421686746987952;0,6928472462764115;Crítico;15,012400000000001;4,6111;10,4013;0
2025-03-05 23:00:00;INJ-05;Noite;609;582;27;25,73;1,0;25,64;16,028;0,9556650246305419;0,37488299531981284;Crítico;16,666;10,418199999999999;6,247800000000002;1
2025-03-06 00:00:00;INJ-01;Noite;900;845;55;25,74;0,92;23,799;6,518;0,9388888888888889;0,7261229463422834;Crítico;15,46935;4,2367;11,23265;0
2025-03-06 00:00:00;INJ-02;Noite;804;747;57;31,4;0,85;26,741;12,013;0,9291044776119403;0,5507647432781122;Crítico;17,38165;7,808450000000001;9,5732;0
2025-03-06 00:00:00;INJ-03;Noite;729;685;44;29,49;0,93;27,341;14,101;0,9396433470507545;0,4842544164441681;Crítico;17,77165;9,165650000000001;8,606;0
2025-03-06 00:00:00;INJ-04;Noite;769;720;49;25,25;0,93;23,381;8,882;0,9362808842652796;0,6201188999615073;Crítico;15,197650000000001;5,7733;9,42435;0
2025-03-06 00:00:00;INJ-05;Noite;720;666;54;25,91;0,85;22,097;9,334;0,925;0,5775897180612753;Crítico;14,363050000000001;6,0671;8,295950000000001;0
2025-03-06 01:00:00;INJ-01;Noite;736;681;55;27,5;0,9;24,801;11,695;0,9252717391304348;0,5284464336115479;Crítico;16,12065;7,60175;8,518900000000002;0
2025-03-06 01:00:00;INJ-02;Noite;837;775;62;28,43;0,86;24,461;9,042;0,9259259259259259;0,6303503536241364;Crítico;15,89965;5,8773;10,02235;0
2025-03-06 01:00:00;INJ-03;Noite;905;823;82;24,52;0,77;18,949;2,388;0,9093922651933701;0,8739775186025648;Alerta;12,316850000000002;1,5522;10,764650000000003;2
2025-03-06 01:00:00;INJ-04;Noite;827;796;31;25,63;0,86;21,976;5,205;0,9625151148730351;0,7631507098653076;Alerta;14,2844;3,3832500000000003;10,90115;1
2025-03-06 01:00:00;INJ-05;Noite;659;632;27;23,88;0,84;20,165;8,106;0,9590288315629742;0,598016364988842;Crítico;13,10725;5,2689;7,83835;1
2025-03-06 02:00:00;INJ-01;Noite;730;692;38;27,74;1,0;27,719;14,126;0,947945205479452;0,49038565604819806;Crítico;18,01735;9,1819;8,83545;1
2025-03-06 02:00:00;INJ-02;Noite;747;724;23;23,89;0,85;20,195;4,863;0,9692101740294511;0,7591978212428818;Alerta;13,126750000000001;3,1609500000000006;9,965800000000002;1
2025-03-06 02:00:00;INJ-03;Noite;809;752;57;30,23;0,89;26,877;12,037;0,9295426452410384;0,5521449566543885;Crítico;17,47005;7,824050000000001;9,646;0
2025-03-06 02:00:00;INJ-04;Noite;754;699;55;24,29;0,92;22,32;8,407;0,9270557029177718;0,6233422939068101;Crítico;14,508000000000001;5,46455;9,04345;0
2025-03-06 02:00:00;INJ-05;Noite;666;612;54;23,9;0,91;21,837;11,067;0,918918918918919;0,49319961533177636;Crítico;14,19405;7,19355;7,000500000000001;0
2025-03-06 03:00:00;INJ-01;Noite;886;805;81;27,42;0,91;25,015;9,363;0,9085778781038375;0,6257045772536478;Crítico;16,25975;6,0859499999999995;10,1738;2
2025-03-06 03:00:00;INJ-02;Noite;920;863;57;28,57;0,97;27,635;10,19;0,9380434782608695;0,6312647005608829;Crítico;17,962750000000003;6,6235;11,339250000000003;0
2025-03-06 03:00:00;INJ-03;Noite;770;703;67;26,54;0,93;24,691;11,159;0,912987012987013;0,5480539467822283;Crítico;16,04915;7,253350000000001;8,7958;2
2025-03-06 03:00:00;INJ-04;Noite;828;758;70;25,92;0,91;23,484;8,595;0,9154589371980676;0,6340061318344405;Crítico;15,264600000000002;5,58675;9,677850000000001;2
2025-03-06 03:00:00;INJ-05;Noite;645;559;86;25,51;0,72;18,268;9,313;0,8666666666666667;0,4902014451499891;Crítico;11,8742;6,053450000000001;5,820749999999999;2
2025-03-06 04:00:00;INJ-01;Noite;820;750;70;25,32;1,0;25,294;10,737;0,9146341463414634;0,5755119791254844;Crítico;16,441100000000002;6,97905;9,462050000000001;2
2025-03-06 04:00:00;INJ-02;Noite;760;722;38;26,94;0,83;22,413;7,538;0,95;0,663677330120912;Crítico;14,56845;4,8997;9,66875;1
2025-03-06 04:00:00;INJ-03;Noite;798;736;62;31,62;0,93;29,256;15,11;0,9223057644110275;0,483524747060432;Crítico;19,0164;9,8215;9,1949;0
2025-03-06 04:00:00;INJ-04;Noite;837;768;69;24,35;0,98;23,907;8,785;0,9175627240143369;0,6325344041494123;Crítico;15,53955;5,71025;9,8293;2
2025-03-06 04:00:00;INJ-05;Noite;645;516;129;28,04;0,78;21,8;15,745;0,8;0,2777522935779817;Crítico;14,170000000000002;10,23425;3,9357500000000023;2
2025-03-06 05:00:00;INJ-01;Noite;830;777;53;25,51;0,89;22,671;6,88;0,936144578313253;0,6965286048255481;Crítico;14,73615;4,472;10,26415;0
2025-03-06 05:00:00;INJ-02;Noite;842;803;39;32,63;0,96;31,461;15,106;0,9536817102137767;0,5198499729824226;Crítico;20,44965;9,818900000000001;10,630749999999997;1
2025-03-06 05:00:00;INJ-03;Noite;870;829;41;27,59;0,91;25,09;7,916;0,9528735632183908;0,6844958150657632;Crítico;16,308500000000002;5,1454;11,163100000000002;0
2025-03-06 05:00:00;INJ-04;Noite;532;452;80;29,16;0,64;18,686;13,715;0,849624060150376;0,26602804238467304;Crítico;12,145900000000001;8,91475;3,2311500000000013;2
2025-03-06 05:00:00;INJ-05;Noite;597;519;78;27,36;0,71;19,483;12,145;0,8693467336683417;0,37663604167735976;Crítico;12,663950000000002;7,89425;4,769700000000001;2
2025-03-06 06:00:00;INJ-01;Manhã;867;817;50;27,11;0,87;23,689;6,945;0,9423298731257209;0,7068259529739541;Crítico;15,39785;4,5142500000000005;10,8836;0
2025-03-06 06:00:00;INJ-02;Manhã;898;863;35;27,1;0,99;26,855;8,811;0,9610244988864143;0,6719046732452058;Crítico;17,455750000000002;5,72715;11,728600000000002;1
2025-03-06 06:00:00;INJ-03;Manhã;960;937;23;22,12;0,77;16,938;0,365;0,9760416666666667;0,9784508206399811;Eficiente;11,0097;0,23725;10,772450000000001;1
2025-03-06 06:00:00;INJ-04;Manhã;705;620;85;19,29;0,74;14,205;2,49;0,8794326241134752;0,8247096092925026;Alerta;9,23325;1,6185000000000003;7,61475;2
2025-03-06 06:00:00;INJ-05;Manhã;645;594;51;19,93;0,74;14,77;3,684;0,9209302325581395;0,750575490859851;Alerta;9,6005;2,3946;7,2059;0
2025-03-06 07:00:00;INJ-01;Manhã;894;868;26;25,17;0,9;22,629;4,125;0,970917225950783;0,8177117857616333;Alerta;14,708850000000002;2,68125;12,027600000000001;1
2025-03-06 07:00:00;INJ-02;Manhã;854;816;38;24,17;0,89;21,526;4,436;0,955503512880562;0,7939236272414754;Alerta;13,991900000000001;2,8834;11,108500000000001;1
